Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2009-06-30,126.96063918,156.20851297,122.83894695,126.80569795,135.12386204,118.38283366,143.19030952,157.75506474,132.33270001,108.58945732,192.69245652,143.57116425,123.67053665,108.26837322,121.9603835,122.8190335,121.34816294,141.59985023,149.84254164,169.50070742,134.06255943,77.881882138,120.71611705,126.72932832,122.71859413,160.43761959,117.01457159,103.402143,134.07228896,160.04804624,147.52473749,154.34755078,126.84709884,151.62597233,103.55807717,130.73300638,149.16038229,151.67788305,150.55365094,126.92245784,134.02884873,126.05297162,129.54169358,133.88789295,160.07172483,160.50383095,149.45878446,132.23810416,126.23883782,170.30476283
2009-07-31,126.64510835,156.38242979,122.46035731,127.26879189,136.32278196,118.73987966,143.73390004,157.46489236,132.68680605,108.57212018,192.02234178,142.62198817,123.97313418,108.56690282,122.71708461,123.11673345,121.79435005,141.42292286,149.70842563,169.80309629,134.83798136,78.120147681,121.5218936,126.64380343,123.00217765,160.44014493,117.59832515,102.55065979,134.95365873,160.67340317,147.28661199,154.93132727,126.16522867,152.30990898,104.18139907,131.24490344,149.35150929,152.29311568,151.38627847,127.00645165,134.51442858,126.25055233,129.75757939,133.68505045,160.37524233,161.1599819,149.11376799,132.20932681,126.31122081,170.0221738
2009-08-31,126.36527166,156.04699081,121.89085299,127.55350366,137.06013406,118.54516754,143.63364,156.64719254,132.67898399,107.90803669,191.89421946,140.93329301,123.51088695,108.64457431,122.7979919,123.29266202,121.83129359,141.16183112,149.12332097,169.24137052,134.73009616,77.719703933,121.14721815,126.07318944,122.57207094,160.21624425,118.05892118,102.06908983,135.35033288,160.62555946,146.73367368,154.98610591,125.15569753,152.75048881,104.13493703,131.90629432,148.98938956,152.14465044,151.73621489,126.68524865,134.81926355,125.75035646,129.42151007,133.39604215,160.07338811,160.87700692,148.54795434,131.94939233,126.01123561,169.36702502
2009-09-30,126.25122463,155.42671519,121.41128478,127.61278091,137.64567209,118.29975453,143.20634256,155.61632383,132.40582031,107.07273193,191.83071093,138.92559877,122.65879507,108.58127542,122.39993035,123.36250233,121.66354603,140.91686255,148.27703413,167.90036425,134.11495504,77.248075612,120.43547113,125.31477691,121.77681532,159.6146399,118.20979836,101.56643035,134.99555853,160.22532983,146.13849062,154.69892594,124.42389539,153.04794842,103.58474915,132.3509223,148.19972496,151.76605333,151.75520155,126.13765476,135.14135515,124.93240324,129.13666307,132.71347621,159.17690255,160.47334794,148.06645149,131.47160581,125.42675572,168.63845525
2009-10-31,126.4086173,154.63822581,120.91468675,127.3451734,138.34433527,117.75954197,142.71124992,154.64155554,131.76724671,106.07914284,191.48434989,137.02934981,121.59922109,108.07507452,121.78565408,123.10989431,121.1743632,140.39246092,147.35492871,166.53227752,133.64689448,76.840556524,119.97477347,124.49722077,121.05535877,158.63979662,117.67748726,101.14155547,134.18624239,159.72202354,145.62820117,154.21951025,123.74094757,153.03042006,102.84297587,132.41894942,146.90940462,151.24832895,151.44217032,125.35667704,135.43731167,124.14617994,128.99469981,131.75641251,158.16065274,160.47314118,147.02675219,130.97953589,124.67354917,167.89282093
2009-11-30,126.14699119,153.84190725,120.14482996,126.63400784,138.81924645,116.61103957,141.9896603,153.83625843,130.72938728,104.71477033,191.15833215,135.43119927,120.16914416,106.98134712,120.87328425,122.30123189,120.30781061,139.6274972,146.43746459,165.42391167,133.30560296,76.051119767,119.09823964,123.70810449,120.31741631,157.60948707,116.72702626,100.5691733,133.25745111,158.82101381,145.05982814,153.55125866,122.77025823,152.64817878,101.78168811,132.05421713,145.08357314,150.18849544,150.68266355,124.53497678,135.45115805,123.16078623,128.63552578,130.66293363,157.57689081,160.19294182,145.49769474,130.56600437,123.79707071,167.07613889
2009-12-31,125.24818361,153.13762277,119.1464659,125.63778503,138.34314678,115.49796768,140.74418466,153.00466946,129.36463681,103.37397274,191.1405052,133.96555789,118.62363191,105.69620805,119.97277104,121.34423937,119.55090339,138.79447143,145.72005292,163.84371438,132.63323594,74.936389955,117.6005775,123.09449209,119.18838297,156.89292804,115.92366351,99.715959888,132.20193345,157.58523464,144.38923805,152.52514476,121.59737394,152.31400829,100.21507765,131.26374317,143.24541763,148.96376828,149.60452295,123.91241295,135.27702975,122.07725471,128.08739943,129.42303512,157.45686455,159.14743062,143.82666989,130.16754456,122.64319092,166.39387141
2010-01-31,124.08275925,152.82291774,118.14751797,124.79302263,137.45887988,115.21085513,139.48593552,152.13610478,128.38985674,102.67062903,191.46476398,132.51502541,117.59007587,104.87400457,119.74178411,120.90301215,119.42203182,138.39754737,145.29354484,162.33739242,132.13469859,74.072610493,116.3019612,122.77865193,118.02400851,156.55337894,115.59206921,98.902648669,131.12318897,156.72236805,143.81828918,151.70154504,120.72093498,152.42835391,99.114990163,130.37612627,142.06074436,148.30163945,148.66339311,123.36290949,135.1393503,121.58056526,127.68053179,128.41450228,157.70170806,158.10937636,142.7324608,129.71148804,121.53847291,166.05526625
2010-02-28,122.88998625,153.16507753,117.33577057,124.41140911,137.59601081,115.69238087,138.97083216,151.43717279,128.20005202,102.52981802,192.1070148,131.38269505,117.36178735,105.0001579,120.14249542,121.20660972,119.9124474,138.69618604,145.11943873,162.0539477,132.2733949,73.850556862,116.05850654,122.71833997,117.72372233,156.38797241,115.9051679,98.475202469,130.50018103,156.51500744,143.51420127,151.70559129,120.46237169,152.91442686,99.307192512,129.9667537,141.82212248,148.35715023,148.09806042,122.78645106,135.0973531,121.97987561,127.67881568,128.01788918,158.15590204,157.99570591,142.87282751,129.31487273,120.98891784,166.07993206
2010-03-31,122.1239766,154.03286713,116.68764113,124.49205381,138.41976244,116.33913287,139.30372342,151.03245519,128.12084834,102.60545776,192.77161749,130.78560972,117.83709373,106.02076931,121.0103568,121.97593422,120.62469414,139.42406995,145.19711455,163.02693619,132.94737614,74.34421829,116.89494739,122.69184819,118.71746051,156.36866341,116.6746952,98.592614119,130.67554971,156.80122922,143.52180621,152.22565982,120.78261237,153.46854061,100.27934316,130.38603727,142.54143084,148.92939572,147.9959222,122.38445255,134.99239618,122.90235838,128.1812316,128.07298277,158.619263,158.70773552,143.58635798,129.32365511,121.27260142,166.35541577
2010-04-30,122.15683334,155.18298583,116.33345515,125.02379407,138.8074366,116.88280012,140.13046924,150.92470649,127.66736543,102.86061999,193.18675362,130.51163437,118.78731148,107.35116975,122.00632574,122.66936704,120.98454872,140.21615292,145.5083645,164.64813829,133.79814397,75.499321957,118.20755751,122.46794525,120.28970047,156.4096669,117.38959822,99.172430334,131.56125892,157.37591789,143.57705021,152.93304997,121.39260066,153.93919316,101.29437189,131.4052737,143.63788878,149.93449297,148.21314806,122.27413811,134.84808004,123.84161068,129.2287048,128.35258556,158.90965394,159.76147156,144.2300219,129.8367643,122.27268954,166.51290922
2010-05-31,122.39762818,156.2073114,116.39930591,125.58449896,138.87633851,117.10702099,140.87734845,150.8938549,127.05363359,103.12173242,193.11584735,130.00246197,119.49037321,108.14351503,122.64713611,122.83351283,120.83309872,140.58565868,146.04744597,165.7184088,134.35047632,76.737340203,119.34388389,121.84835265,121.24671145,156.1893947,117.74002146,99.771527985,132.52769084,158.12931432,143.3164327,153.63635747,121.75262338,154.43297687,102.06336479,132.23248038,143.92176497,150.93598452,148.44118879,122.0179748,134.74896662,124.38572553,130.31867212,128.65513164,158.90488247,160.81726949,144.18411348,130.63115744,123.06446658,166.16668656
2010-06-30,122.0316551,156.75335406,116.09325749,125.52771052,138.43187936,116.50809295,141.06847145,150.58510369,126.54506042,102.71594165,192.58417263,128.84587284,119.03270017,108.04069513,122.57260091,122.31984303,120.43203175,140.35288502,146.69675029,165.31442781,134.54608432,77.049733826,119.39494707,121.0837312,120.92330684,155.73102153,117.52899073,99.725820405,132.84326583,158.52308452,142.82920832,154.36880346,121.26638155,155.02151153,101.92988199,132.61668115,142.87790033,151.33102182,148.53525208,121.22502325,134.57035243,124.05953171,130.50200342,128.5224097,158.74602754,160.97053419,143.08962616,131.28521029,122.86257173,165.31059445
2010-07-31,121.22175104,156.75216244,114.69847398,124.81225636,137.88308399,115.42820218,140.51953597,149.86258157,125.69444923,101.39812267,191.82789615,127.2208142,117.65458567,107.56958149,121.65611919,121.31882382,119.9958374,139.84323907,147.14456895,163.53638256,134.31900522,76.594185988,118.23720235,120.69195109,119.60101954,155.30077014,116.77694506,98.84213962,132.56917954,157.95699462,142.20487156,154.42487111,120.01167942,155.70774926,100.8900438,132.6210515,140.98664377,150.48980174,148.45391308,120.29504528,134.21336443,122.93811548,129.80970449,127.80563498,158.47073145,159.75471779,141.4471705,131.45548946,121.93671974,164.27631014
2010-08-31,120.39996279,156.30626127,112.39191022,123.62430122,136.97743538,114.48130088,139.50819072,149.1049729,124.09031842,99.601553349,191.24033467,125.51982117,116.22110752,107.04804391,120.63482552,120.31841417,119.40044937,139.26866662,146.93579386,161.5503686,133.58773887,75.885179471,116.63974092,120.52824679,117.85613381,154.787596,115.73677536,97.565490832,131.86140915,156.63430607,141.23054111,153.35207952,118.49511385,156.26038193,99.782680349,131.96068422,138.94380732,149.21248876,147.9934617,119.53442584,133.81323904,121.76058813,128.80482354,126.74402076,157.97568291,157.79502911,139.86467562,131.29449982,121.10524472,163.34419711
2010-09-30,119.5472844,155.74696,109.93316152,122.37229354,135.60589722,113.79907114,138.3363121,148.50558373,122.30255594,97.496190701,191.00590418,123.93687747,114.90131142,106.36851187,119.8201284,119.65664598,118.6665569,138.73545188,146.09270979,160.37488742,132.69409994,75.123140776,115.20442377,120.16469934,115.76350676,153.89840908,114.5434838,96.272898176,130.64538491,155.11036428,140.12390405,152.13796546,117.19839592,156.54424692,98.869155927,130.92220171,137.00697315,148.37133489,147.06611326,118.75281917,133.49716906,121.00877545,127.40103755,125.51011936,157.34545253,155.97514438,138.20249207,131.14213591,120.31937222,162.60882823
2010-10-31,118.58734205,155.42928041,107.68272773,121.5432095,134.34211172,113.19159391,137.21999283,147.96734715,121.06712798,95.500475787,190.90663301,122.57670668,113.74515334,105.71500431,118.99271116,119.18014439,118.01370397,138.5055604,145.12616416,159.6641679,131.89112396,74.479674007,114.00909196,119.51237185,113.50779664,152.61247366,113.55193649,95.012138718,129.07763757,153.95464436,139.27379292,151.35981682,116.49336485,156.6335667,98.163652194,130.01752461,135.13108416,147.57361106,146.02692007,117.84505987,133.18346152,120.18301253,125.89658992,124.16937638,156.92864272,154.66259977,136.14182914,130.95426497,119.328779,162.00365035
2010-11-30,117.4682857,155.38191113,105.9239148,121.07334552,133.17783804,112.17363032,136.21010343,147.38266461,119.77385681,94.276231152,190.74771033,121.29213425,112.24060787,104.86361785,118.16209748,118.52022342,117.43561718,138.35943837,144.22385473,158.71976548,130.86645542,73.741196509,112.49257503,118.84266656,111.64255859,151.01350612,113.17784167,93.814266966,127.51218509,153.05555259,138.70116641,150.5493508,116.02838621,156.4587442,97.114950461,129.04495724,133.12984491,146.33263105,145.03240343,116.92037272,132.76332555,118.94710622,125.12707642,122.71409993,156.85999005,153.52337174,134.08659063,130.4972337,118.28543518,161.46831422
2010-12-31,116.36550234,155.50485903,105.03019889,120.85565953,131.95254224,110.77796211,135.06475955,146.40357821,117.87618995,93.511960605,190.30906719,119.83312575,110.33285823,103.58419891,117.48675065,117.54814711,116.81840711,137.90684917,143.49710076,157.31163192,129.50724935,72.899454842,110.41469658,118.48139701,110.41090798,149.4758958,113.32632363,92.606636394,126.05715184,151.79201978,138.20979216,149.72771709,115.25840098,156.16111948,95.52518552,127.73240394,131.03661501,144.4649093,144.00125172,115.98567247,132.42653624,117.85027588,124.76920295,121.2276186,156.91827634,152.11923481,132.33264179,129.75750217,117.15089504,161.14886542
2011-01-31,115.57614029,155.68527083,104.80258192,120.92387061,130.71741192,109.75970112,133.90534836,144.95424044,116.31794253,92.874530435,189.86068325,118.45959906,109.1782474,102.51659087,117.16258669,116.53461228,116.32152059,137.11899927,143.03254115,155.80338338,128.33996384,71.990198752,108.39423774,118.46048739,109.75272588,148.42566821,113.59138123,91.393919973,124.81113587,150.37905047,137.56030653,149.11992005,114.25784446,156.05353946,94.207333376,126.45225393,129.31597944,142.95921223,142.93206587,115.2564901,132.36107344,117.52483518,124.54413673,119.87737649,156.87630585,151.00363004,131.11999037,129.01072983,115.7963971,161.09490545
2011-02-28,115.22451528,155.85347926,104.74679644,121.06447382,129.92627462,109.56549252,133.15932099,143.42681902,115.63667756,92.520603415,189.79154807,117.53157628,108.93615849,102.51815213,117.26628804,115.98063117,116.22949122,136.36836618,142.732689,154.89724547,127.71712294,71.269252656,107.11627982,118.71862944,109.81232772,147.94479998,113.84089446,90.291745973,124.08696777,149.25855137,136.78060126,148.47872829,113.51306562,156.27885654,93.655027333,125.94775125,128.47031239,142.52905078,142.0195751,115.1279411,132.53315447,117.98991309,124.81955974,119.05245884,156.62403335,151.03975475,130.62678379,128.57577361,114.4146007,161.32394477
2011-03-31,115.38432117,156.18192283,104.37044884,121.23396774,129.84524279,110.01363421,133.35464761,142.30233727,115.73004432,92.437777326,189.98143844,117.11786124,109.06480881,103.55608003,117.80987369,116.09454891,116.38321033,136.32979611,142.5619257,155.12412065,127.98333381,71.190529067,106.93375939,119.13938562,110.58714406,147.98270867,114.15158085,89.334674439,124.05422768,148.70188932,136.053659,147.9469253,113.66636131,157.02814106,93.985100402,126.59485343,128.59268663,143.25676044,141.48324577,115.37661486,132.910966,118.75425105,125.32523642,118.79111405,156.38931416,152.26044499,130.51877785,128.46967733,114.15755014,161.81166416
2011-04-30,115.8223921,156.73843192,103.59773719,121.55899757,129.900317,110.84294187,134.44693113,141.85668184,116.55518926,92.503333868,190.29194314,117.19025666,109.24065721,104.75960681,118.66626277,116.71163662,116.62114842,136.91072901,142.7183843,156.11879875,129.09488565,72.000276118,107.72581574,119.66739331,111.65012199,148.44656699,114.67798627,88.469462731,124.67282958,148.85220047,135.5363816,147.62736777,114.54769978,158.39357116,95.259138274,128.09619812,129.14536923,144.53344559,141.15131872,115.56105877,133.50334491,119.41461301,125.87971673,118.93237619,156.57219762,154.17885379,130.48988287,128.57385626,115.18067619,162.40722846
2011-05-31,116.0760671,157.30743912,102.89125788,122.00796137,129.58545823,111.64812488,135.61864274,141.74995891,117.49870466,92.60940855,190.43510984,117.48724435,109.56420133,105.50524998,119.65650849,117.54498296,117.10889944,137.64054066,143.25238578,156.98275906,130.25035092,73.493352594,109.15805937,120.1020089,112.52050164,149.05991513,115.37684691,87.8351638,125.70987991,149.57251241,135.32782975,147.98565417,115.25398608,160.09357376,96.67485171,129.60783214,129.72079724,145.53459536,140.95721019,115.51258366,134.16229435,120.00774744,126.68398241,119.56208653,157.10533655,155.7835311,130.44785919,128.80892654,116.19735536,162.95110496
